1,0,
2,11082,
3,11083,
4,11084,
5,11085,
6,11086,
7,11086,
8,11087,
9,11087,
10,11092,
11,11104,
12,11114,
13,11124,
14,11134,
15,11145,
16,11155,
17,11166,
16,11176,
15,11187,
14,11197,
13,11207,
12,11217,
11,11228,
10,11239,
9,11248,
8,11257,
7,11267,
6,11276,
5,11285,
4,11294,
3,11304,
2,11314,
1,11323,
0,11332,
1,11341,
2,11351,
3,11360,
4,11370,
5,11379,
6,11388,
7,11398,
8,11407,
9,11416,
10,11426,
9,11437,
8,11446,
7,11455,
6,11464,
5,11473,
4,11483,
3,11492,
2,11502,
1,11511,
0,11521,
-1,11531,
0,11540,
1,11549,
2,11558,
3,11569,
4,11578,
5,11587,
6,11596,
7,11606,
8,11615,
9,11624,
10,11635,
9,11644,
8,11654,
7,11663,
6,11672,
5,11681,
4,11691,
3,11701,
2,11710,
1,11719,
0,11728,
-1,11739,
0,11748,
1,11757,
2,11767,
3,11777,
4,11786,
5,11795,
6,11804,
7,11813,
8,11823,
9,11833,
10,11843,
9,11852,
8,11862,
7,11871,
6,11880,
5,11889,
4,11899,
3,11909,
2,11918,
1,11927,
0,11936,
-1,11947,
-2,11957,
-1,11968,
0,11977,
1,11986,
2,11996,
3,12005,
4,12014,
5,12023,
6,12034,
7,12043,
8,12052,
9,12061,
8,12070,
7,12080,
6,12089,
5,12099,
4,12108,
3,12118,
2,12127,
1,12136,
0,12145,
-1,12155,
-2,12167,
-1,12177,
0,12186,
1,12195,
2,12205,
3,12214,
4,12223,
5,12233,
6,12242,
7,12252,
8,12261,
9,12270,
8,12279,
7,12289,
6,12299,
5,12308,
4,12317,
3,12326,
2,12336,
1,12345,
0,12354,
-1,12365,
-2,12376,
-1,12386,
0,12395,
1,12404,
2,12413,
3,12423,
4,12433,
5,12442,
6,12451,
7,12461,
8,12470,
9,12479,
8,12488,
7,12498,
6,12508,
5,12517,
4,12526,
3,12535,
2,12545,
1,12554,
0,12564,
-1,12574,
-2,12584,
-1,12595,
0,12604,
1,12613,
2,12622,
3,12633,
4,12642,
5,12651,
6,12660,
7,12669,
8,12679,
9,12688,
8,12698,
7,12707,
6,12717,
5,12726,
4,12735,
3,12744,
2,12753,
1,12764,
0,12773,
-1,12783,
-2,12793,
-1,12804,
0,12813,
1,12822,
2,12832,
3,12841,
4,12851,
5,12860,
6,12869,
7,12878,
8,12888,
9,12898,
8,12907,
7,12916,
6,12925,
5,12935,
4,12944,
3,12953,
2,12963,
1,12973,
0,12982,
-1,12992,
-2,13002,
-1,13012,
0,13022,
1,13032,
2,13041,
3,13050,
4,13060,
5,13069,
6,13078,
7,13087,
8,13097,
9,13107,
8,13116,
7,13125,
6,13134,
5,13144,
4,13153,
3,13163,
2,13172,
1,13181,
0,13191,
-1,13201,
-2,13211,
-1,13221,
0,13232,
1,13241,
2,13250,
3,13259,
4,13268,
5,13278,
6,13287,
7,13297,
8,13306,
9,13316,
8,13325,
7,13334,
6,13343,
5,13352,
4,13363,
3,13372,
2,13381,
1,13390,
0,13400,
-1,13410,
-2,13420,
-1,13431,
0,13441,
1,13450,
2,13459,
3,13468,
4,13477,
5,13487,
6,13497,
7,13506,
8,13515,
9,13524,
8,13534,
7,13543,
6,13552,
5,13562,
4,13572,
3,13581,
2,13590,
1,13599,
0,13608,
-1,13619,
-2,13630,
-1,13640,
0,13649,
1,13659,
2,13668,
3,13677,
4,13686,
5,13697,
6,13706,
7,13715,
8,13724,
7,13733,
6,13743,
5,13752,
4,13762,
3,13771,
2,13780,
1,13790,
0,13799,
-1,13809,
-2,13819,
-3,13831,
-2,13841,
-1,13851,
0,13860,
1,13870,
2,13879,
3,13888,
4,13898,
5,13907,
6,13917,
7,13926,
8,13935,
7,13944,
6,13954,
5,13964,
4,13973,
3,13982,
2,13991,
1,14001,
0,14010,
-1,14020,
-2,14031,
-1,14042,
0,14051,
1,14060,
2,14069,
3,14078,
4,14088,
5,14098,
6,14107,
7,14116,
8,14126,
9,14135,
8,14144,
7,14153,
6,14163,
5,14173,
4,14182,
3,14191,
2,14200,
1,14210,
0,14219,
-1,14230,
-2,14240,
-1,14251,
0,14260,
1,14269,
2,14278,
3,14287,
4,14298,
5,14307,
6,14316,
7,14325,
8,14334,
9,14344,
8,14353,
7,14363,
6,14372,
5,14382,
4,14391,
3,14400,
2,14409,
1,14418,
0,14429,
-1,14439,
-2,14449,
-1,14459,
0,14469,
1,14478,
2,14487,
3,14497,
4,14507,
5,14516,
6,14525,
7,14534,
8,14543,
7,14553,
6,14563,
5,14572,
4,14581,
3,14590,
2,14600,
1,14609,
0,14618,
-1,14629,
-2,14640,
-3,14650,
-2,14660,
-1,14670,
0,14680,
1,14689,
2,14699,
3,14708,
4,14717,
5,14727,
6,14736,
7,14745,
6,14754,
5,14765,
4,14774,
3,14783,
2,14792,
1,14801,
0,14811,
-1,14821,
-2,14832,
-3,14842,
-4,14853,
-3,14863,
-2,14873,
-1,14883,
0,14894,
1,14903,
2,14912,
3,14921,
4,14930,
5,14940,
6,14949,
7,14959,
6,14968,
5,14978,
4,14987,
3,14996,
2,15005,
1,15014,
2,15024,
1,15034,
0,15043,
-1,15053,
-2,15064,
-1,15074,
0,15083,
1,15093,
2,15102,
3,15112,
4,15121,
5,15130,
6,15139,
7,15149,
6,15159,
5,15168,
4,15177,
3,15186,
2,15196,
1,15205,
0,15214,
1,15223,
0,15234,
-1,15244,
-2,15254,
-3,15264,
-2,15275,
-1,15285,
0,15295,
1,15304,
2,15313,
3,15323,
4,15332,
5,15341,
6,15350,
7,15361,
8,15370,
7,15379,
6,15388,
5,15397,
4,15407,
3,15416,
2,15426,
1,15435,
0,15444,
-1,15455,
-2,15465,
-3,15475,
-2,15485,
-1,15497,
0,15506,
1,15515,
2,15524,
3,15534,
4,15543,
5,15552,
6,15562,
7,15571,
6,15581,
5,15590,
4,15599,
3,15608,
2,15618,
1,15628,
0,15637,
-1,15647,
-2,15657,
-3,15668,
-4,15678,
-3,15688,
-2,15699,
-1,15710,
0,15719,
1,15728,
2,15737,
3,15747,
4,15756,
5,15766,
6,15775,
5,15784,
4,15794,
3,15803,
2,15812,
1,15821,
0,15832,
-1,15842,
-2,15852,
-3,15862,
-4,15873,
-5,15883,
-4,15894,
-3,15904,
-2,15915,
-1,15925,
0,15934,
1,15943,
2,15952,
3,15963,
4,15972,
5,15981,
4,15990,
3,16000,
2,16009,
1,16018,
0,16028,
-1,16038,
-2,16049,
-3,16059,
-4,16069,
-5,16079,
-6,16091,
-5,16101,
-4,16111,
-3,16121,
-2,16132,
-1,16142,
0,16151,
1,16161,
2,16171,
3,16180,
4,16189,
5,16198,
4,16207,
3,16217,
2,16227,
1,16236,
0,16245,
-1,16256,
-2,16266,
-3,16276,
-4,16286,
-5,16297,
-6,16308,
-5,16318,
-4,16328,
-3,16338,
-2,16349,
-1,16360,
0,16369,
1,16378,
2,16388,
3,16397,
4,16406,
3,16415,
2,16425,
1,16435,
0,16444,
-1,16454,
-2,16464,
-3,16475,
-4,16485,
-5,16496,
-6,16506,
-7,16517,
-6,16527,
-5,16537,
-4,16547,
-3,16559,
-2,16569,
-1,16579,
0,16588,
1,16598,
2,16607,
3,16616,
4,16626,
3,16635,
2,16645,
1,16654,
0,16663,
-1,16673,
-2,16684,
-3,16695,
-4,16705,
-5,16715,
-6,16726,
-5,16736,
-4,16746,
-3,16757,
-2,16768,
-1,16778,
0,16787,
1,16796,
2,16805,
3,16815,
4,16825,
5,16834,
4,16843,
3,16852,
2,16862,
1,16871,
0,16880,
-1,16891,
-2,16902,
-3,16912,
-4,16922,
-5,16932,
-6,16943,
-5,16953,
-4,16964,
-3,16974,
-2,16985,
-1,16995,
0,17004,
1,17013,
2,17024,
3,17033,
4,17042,
3,17051,
2,17060,
1,17070,
0,17079,
-1,17090,
-2,17100,
-3,17111,
-4,17121,
-5,17131,
-6,17141,
-7,17152,
-6,17163,
-5,17173,
-4,17183,
-3,17193,
-2,17204,
-1,17214,
0,17224,
1,17233,
2,17243,
3,17252,
4,17261,
3,17270,
2,17280,
1,17290,
0,17299,
-1,17309,
-2,17319,
-3,17330,
-4,17340,
-5,17350,
-6,17361,
-5,17372,
-4,17382,
-3,17392,
-2,17402,
-1,17413,
0,17423,
1,17432,
2,17441,
3,17451,
4,17460,
5,17469,
4,17478,
3,17488,
2,17498,
1,17507,
0,17516,
-1,17526,
-2,17537,
-3,17547,
-4,17558,
-5,17568,
-6,17579,
-5,17589,
-4,17599,
-3,17609,
-2,17619,
-1,17631,
0,17640,
1,17649,
2,17658,
3,17668,
4,17677,
3,17686,
2,17696,
1,17705,
0,17715,
-1,17725,
-2,17735,
-3,17745,
-2,17757,
-3,17767,
-4,17777,
-5,17787,
-4,17798,
-3,17808,
-2,17818,
-1,17829,
0,17839,
1,17848,
2,17857,
3,17866,
4,17875,
5,17885,
6,17895,
7,17904,
6,17913,
5,17923,
4,17932,
3,17941,
2,17950,
1,17960,
0,17970,
-1,17980,
-2,17990,
-3,18000,
-4,18011,
-3,18022,
-2,18032,
-1,18042,
0,18052,
1,18061,
2,18070,
3,18079,
4,18089,
5,18099,
6,18108,
7,18117,
6,18126,
5,18136,
4,18145,
3,18155,
2,18164,
1,18173,
0,18183,
-1,18193,
-2,18203,
-3,18213,
-4,18225,
-3,18235,
-2,18245,
-1,18255,
0,18265,
1,18274,
2,18283,
3,18293,
4,18302,
5,18312,
6,18321,
7,18330,
6,18339,
5,18349,
4,18359,
3,18368,
2,18377,
1,18386,
0,18396,
-1,18406,
-2,18416,
-3,18427,
-4,18438,
-3,18448,
-2,18458,
-1,18468,
0,18478,
1,18488,
2,18497,
3,18506,
4,18515,
5,18525,
6,18534,
7,18543,
6,18553,
5,18563,
4,18572,
3,18581,
2,18590,
1,18599,
0,18609,
-1,18620,
-2,18630,
-3,18640,
-4,18651,
-5,18661,
-6,18671,
-7,18681,
-8,18693,
-9,18703,
-10,18714,
-9,18724,
-8,18735,
-7,18745,
-8,18756,
-9,18774,
-10,18778,
-9,18788,
-8,18805,
-9,18814,
-10,18821,
-11,18832,
-12,18843,
-13,18854,
-14,18866,
-13,18877,
-12,18889,
-11,18900,
-10,18912,
-9,18922,
-8,18957,
-7,19087,
-6,25653,
-5,25684,
-4,25697,
-3,25707,
-2,25717,
-1,25729,
0,25744,
1,25768,
2,25785,
3,25795,
4,25804,
5,25811,
6,25817,
7,25822,
8,25827,
9,25831,
10,25835,
11,25838,
12,25842,
13,25845,
14,25848,
15,25851,
16,25859,
17,25870,
18,25880,
19,25890,
20,25901,
21,25911,
22,25921,
23,25931,
24,25943,
25,25953,
26,25963,
27,25973,
28,25984,
29,25994,
30,26005,
31,26015,
32,26025,
33,26036,
34,26046,
35,26056,
36,26066,
37,26078,
38,26088,
39,26098,
