-1,91325,
-2,91427,
-3,91443,
-4,91450,
-5,91456,
-6,91461,
-7,91465,
-8,91468,
-9,91471,
-10,91473,
-11,91476,
-12,91479,
-13,91487,
-14,91498,
-15,91509,
-16,91521,
-17,91532,
-18,91544,
-19,91555,
-20,91567,
-21,91578,
-22,91589,
-23,91603,
-24,91630,
-25,91638,
-26,91644,
-27,91649,
-28,91658,
-29,91669,
-30,91681,
-31,91693,
-32,91704,
-33,91715,
-34,91726,
-35,91746,
-36,91755,
-37,91761,
-38,91772,
-39,91784,
-40,91795,
-41,91806,
-42,91819,
-43,91830,
-44,91851,
-45,91858,
-46,91864,
-47,91876,
-48,91887,
-49,91898,
-50,91910,
-51,91921,
-52,91932,
-53,91944,
-54,91956,
-55,91967,
-56,91978,
-57,91990,
-58,92001,
-59,92013,
-60,92025,
-61,92063,
-60,92194,
-61,92430,
-62,92463,
-63,92472,
-64,92476,
-65,92480,
-66,92483,
-67,92485,
-68,92487,
-69,92488,
-70,92490,
-71,92502,
-72,92513,
-73,92524,
-74,92536,
-75,92548,
-74,92648,
-73,92834,
-72,92874,
-71,92886,
-70,92892,
-69,92896,
-68,92898,
-67,92901,
-66,92902,
-65,92904,
-64,92906,
-63,92914,
-62,92925,
-61,92937,
-60,92948,
-59,92959,
-58,92972,
-57,92983,
-56,92994,
-55,93005,
-54,93380,
-53,93470,
-52,93511,
-51,93536,
-50,93550,
-49,93595,
-48,93611,
-47,93619,
-46,93625,
-45,93631,
-44,93636,
-43,93641,
-42,93647,
-41,93651,
-40,93656,
-39,93659,
-38,93663,
-37,93673,
-36,93690,
-35,93699,
-34,93707,
-33,93718,
-32,93730,
-31,93742,
-30,93753,
-29,93764,
-28,103051,
-27,103053,
-26,103054,
-25,103055,
-24,103055,
-23,103056,
-22,103062,
-21,103074,
-20,103087,
-19,103100,
-18,103112,
-19,103124,
-20,103137,
-21,103149,
-22,103161,
-21,103175,
-20,103187,
-19,103199,
-18,103212,
-17,103224,
-18,103239,
-19,103249,
-20,103262,
-21,103274,
-20,103286,
-19,103300,
-18,103312,
-17,103324,
-16,103336,
-17,103349,
-18,103361,
-19,103374,
-20,103387,
-19,103415,
-18,103431,
-17,103440,
-16,103446,
-15,103452,
-14,103462,
-13,103474,
-12,103486,
-11,103499,
-10,103512,
-9,103536,
-8,104927,
-7,104929,
-6,104931,
-5,104932,
-4,104933,
-3,104934,
-2,104935,
-1,104942,
0,104953,
1,104964,
2,104974,
1,104984,
0,104994,
-1,105006,
-2,105018,
-1,105034,
0,105040,
1,105050,
2,105060,
3,105070,
2,105176,
1,106802,
2,106906,
3,106908,
4,106909,
5,106910,
6,106910,
7,106911,
8,106912,
9,106913,
10,106925,
11,106936,
12,106947,
13,106958,
12,106971,
11,106982,
10,106993,
9,107003,
8,107014,
9,107024,
10,107036,
11,107047,
12,107059,
13,107070,
12,107082,
11,107094,
10,107105,
9,107115,
8,107125,
9,107140,
10,107147,
11,107158,
12,107170,
13,107182,
12,107193,
11,107204,
10,107215,
11,107235,
12,107240,
13,107250,
14,107261,
15,107273,
16,107284,
15,107523,
14,108888,
13,108889,
12,108890,
11,108891,
10,108891,
9,108892,
8,108892,
7,108900,
6,108910,
5,108921,
4,108932,
3,108942,
4,108952,
5,108962,
6,108973,
7,108984,
8,108994,
9,109004,
8,109015,
7,109025,
6,109035,
5,109045,
4,109057,
5,109067,
6,109077,
7,109087,
8,109097,
7,109108,
6,109119,
5,109129,
4,109139,
5,109153,
6,109160,
7,109170,
8,109181,
7,109198,
6,109204,
5,109212,
4,109222,
3,109233,
2,109243,
1,109254,
0,109264,
-1,109276,
0,110869,
1,110870,
2,110871,
3,110872,
4,110873,
5,110873,
6,110874,
7,110876,
8,110886,
9,110897,
10,110909,
11,110920,
12,110931,
13,110943,
12,110954,
11,110965,
10,110978,
9,110988,
8,110998,
7,111008,
6,111019,
5,111029,
6,111040,
7,111050,
8,111060,
9,111071,
10,111082,
9,111096,
8,111102,
7,111114,
6,111124,
5,111134,
6,111144,
7,111155,
8,111165,
9,111176,
10,111187,
9,111198,
8,111208,
7,111218,
6,111228,
7,111245,
8,111250,
9,111260,
10,111271,
11,111283,
10,111294,
9,111305,
8,111315,
7,111326,
8,111340,
9,111346,
10,111357,
11,111369,
12,111381,
13,111392,
12,111416,
11,112849,
10,112850,
9,112851,
8,112852,
7,112852,
6,112854,
5,112854,
4,112859,
3,112869,
2,112879,
1,112890,
0,112901,
-1,112912,
-2,112923,
-1,112934,
0,112945,
1,112956,
2,112966,
3,112976,
4,112987,
5,112997,
4,113007,
3,113018,
4,113033,
5,113039,
6,113049,
7,113059,
6,113070,
5,113081,
4,113091,
3,113101,
2,113112,
3,113126,
4,113132,
5,113142,
6,113154,
7,113164,
6,113175,
5,113184,
4,113195,
3,113205,
2,113216,
3,113228,
4,113236,
5,113247,
6,113257,
5,113271,
4,113277,
3,113289,
2,113299,
1,113309,
0,113319,
-1,113331,
-2,113342,
-3,113354,
-2,114852,
-1,114853,
0,114854,
1,114855,
2,114856,
3,114856,
4,114857,
5,114862,
6,114872,
7,114882,
8,114892,
9,114903,
10,114914,
11,114926,
12,114937,
13,114949,
14,114960,
15,114971,
14,114982,
15,114995,
16,115006,
17,115017,
18,115028,
17,115040,
16,115051,
15,115063,
14,115075,
13,115086,
12,115097,
11,115108,
10,115121,
9,115131,
10,115142,
11,115153,
10,115166,
9,115175,
8,115185,
9,115202,
10,115212,
11,115219,
12,115230,
13,115241,
14,115254,
13,115265,
12,115276,
11,115288,
10,115299,
9,115309,
10,115321,
11,115333,
12,115344,
13,115355,
14,115366,
15,115378,
16,115390,
15,115401,
14,115412,
13,115424,
12,115435,
13,115461,
14,115515,
15,115551,
16,115571,
17,115593,
18,115793,
17,116833,
16,116834,
15,116835,
14,116836,
13,116837,
12,116837,
11,116838,
10,116848,
9,116859,
8,116870,
7,116880,
6,116890,
5,116900,
4,116911,
3,116921,
2,116932,
1,116942,
0,116953,
-1,116964,
-2,116975,
-3,116986,
-4,116999,
-5,117010,
-4,117021,
-3,117032,
-2,117044,
-1,117055,
0,117066,
1,117076,
2,117087,
3,117097,
2,117110,
1,117117,
0,117129,
-1,117140,
0,117150,
1,117160,
0,117177,
-1,117185,
-2,117194,
-3,117206,
-4,117217,
-3,117237,
-2,117242,
-1,117251,
0,117262,
-1,117274,
-2,117284,
-3,117296,
-2,117307,
-1,117318,
0,117329,
1,117340,
2,117350,
1,117362,
0,117370,
-1,117382,
-2,117394,
-3,117405,
-4,117416,
-5,117429,
-4,117441,
-3,118815,
-2,118817,
-1,118818,
0,118818,
1,118819,
2,118819,
3,118820,
4,118825,
5,118837,
6,118847,
7,118857,
8,118867,
9,118878,
10,118889,
11,118901,
12,118913,
13,118924,
12,118935,
11,118946,
10,118958,
9,118969,
8,118979,
7,118989,
6,119000,
5,119010,
4,119020,
3,119031,
4,119043,
5,119052,
6,119062,
7,119072,
8,119083,
9,119093,
8,119104,
7,119114,
6,119126,
7,119141,
8,119147,
9,119155,
10,119168,
11,119179,
12,119190,
11,119201,
10,119213,
9,119223,
8,119234,
7,119245,
8,119255,
9,119265,
10,119276,
11,119287,
10,119300,
9,119310,
8,119320,
7,119330,
8,119350,
9,119368,
10,119375,
11,119382,
12,119386,
13,119397,
14,119408,
15,119419,
16,119432,
17,119443,
18,119454,
19,119465,
18,119480,
17,119488,
16,119500,
15,119512,
16,119542,
17,119549,
18,119555,
19,119559,
20,119569,
21,119580,
22,119591,
21,119613,
20,119621,
19,119625,
18,119638,
19,119672,
20,119683,
21,119689,
22,119694,
21,119705,
20,119721,
19,119728,
18,119732,
19,119772,
20,119788,
21,119797,
22,119803,
21,119827,
20,119835,
19,119839,
20,119863,
21,119885,
22,119894,
23,119900,
22,119907,
21,119926,
