-1,3556,
-2,3563,
-3,3575,
-4,3577,
-5,3579,
-6,3580,
-7,3581,
-8,3584,
-9,3585,
-10,3586,
-11,3589,
-12,3599,
-13,3676,
-14,3680,
-15,3685,
-16,3695,
-17,3698,
-18,3699,
-19,3700,
-20,3702,
-21,3703,
-22,3705,
-23,3716,
-24,3726,
-25,3736,
-26,3747,
-27,3758,
-26,3768,
-25,3778,
-24,3788,
-23,3799,
-22,3829,
-21,4018,
-20,18182,
-19,18184,
-18,18185,
-17,18185,
-16,18186,
-15,18186,
-14,18187,
-13,18199,
-12,18210,
-11,18222,
-10,18233,
-9,18243,
-8,18253,
-7,18265,
-6,18275,
-7,18285,
-8,18295,
-7,18306,
-8,18316,
-9,18327,
-10,18338,
-11,18350,
-12,18361,
-13,18372,
-14,18383,
-15,18396,
-16,18407,
-17,18418,
-18,18429,
-17,18441,
-16,18452,
-15,18464,
-14,18476,
-13,18487,
-12,18498,
-11,18509,
-10,18521,
-9,18532,
-8,18542,
-9,18552,
-10,18564,
-11,18575,
-12,18586,
-13,18598,
-14,18610,
-15,18621,
-16,18632,
-17,18643,
-18,18655,
-17,18667,
-16,18678,
-15,18690,
-14,18701,
-13,18712,
-12,18723,
-11,18736,
-10,18747,
-9,18757,
-10,18768,
-11,18780,
-12,18792,
-13,18803,
-14,18814,
-15,18826,
-16,18837,
-17,18848,
-18,18861,
-19,18872,
-18,18883,
-17,18894,
-16,18906,
-15,18917,
-14,18929,
-13,18940,
-12,18952,
-11,18963,
-10,18974,
-11,18985,
-12,18998,
-13,19009,
-14,19020,
-15,19032,
-16,19043,
-17,19054,
-18,19066,
-19,19078,
-20,19089,
-19,19100,
-18,19111,
-17,19123,
-16,19135,
-15,19146,
-14,19158,
-13,19169,
-12,19180,
-11,19192,
-12,19204,
-13,19215,
-14,19226,
-15,19237,
-16,19249,
-17,19261,
-18,19272,
-19,19283,
-20,19295,
-19,19306,
-18,19317,
-17,19330,
-16,19341,
-15,19352,
-14,19363,
-13,19375,
-12,19386,
-11,19398,
-10,19409,
-11,19421,
-12,19432,
-13,19443,
-14,19454,
-15,19467,
-16,19478,
-17,19489,
-18,19501,
-19,19512,
-20,19524,
-19,19535,
-18,19547,
-17,19558,
-16,19569,
-15,19580,
-14,19593,
-13,19604,
-12,19615,
-11,19627,
-12,19638,
-13,19649,
-14,19661,
-15,19673,
-16,19684,
-17,19695,
-18,19706,
-19,19718,
-20,19730,
-21,19741,
-20,19752,
-19,19764,
-18,19775,
-17,19786,
-16,19799,
-15,19810,
-14,19821,
-13,19832,
-12,19844,
-13,19855,
-14,19867,
-15,19878,
-16,19890,
-17,19901,
-18,19912,
-19,19924,
-20,19936,
-21,19947,
-22,19958,
-21,19970,
-20,19981,
-19,19993,
-18,20004,
-17,20016,
-16,20027,
-15,20038,
-14,20049,
-13,20062,
-14,20073,
-15,20084,
-16,20096,
-17,20107,
-18,20118,
-19,20130,
-20,20142,
-21,20153,
-22,20164,
-23,20175,
-22,20187,
-21,20199,
-20,20210,
-19,20221,
-18,20233,
-17,20244,
-16,20256,
-15,20268,
-14,20279,
-15,20290,
-16,20301,
-17,20313,
-18,20325,
-19,20336,
-20,20347,
-21,20359,
-22,20370,
-23,20381,
-24,20393,
-23,20405,
-22,20416,
-21,20427,
-20,20439,
-19,20450,
-18,20462,
-17,20473,
-16,20485,
-15,20496,
-16,20507,
-17,20518,
-18,20531,
-19,20542,
-20,20553,
-21,20564,
-22,20576,
-23,20587,
-24,20599,
-25,20611,
-24,20622,
-23,20633,
-22,20644,
-21,20657,
-20,20668,
-19,20679,
-18,20690,
-17,20702,
-16,20713,
-17,20725,
-18,20737,
-19,20748,
-20,20759,
-21,20770,
-22,20782,
-23,20794,
-24,20805,
-25,20816,
-24,20828,
-23,20839,
-22,20850,
-21,20862,
-20,20874,
-19,20885,
-18,20896,
-17,20908,
-16,20919,
-17,20931,
-18,20942,
-19,20954,
-20,20965,
-21,20976,
-22,20988,
-23,21000,
-24,21011,
-25,21022,
-24,21033,
-23,21045,
-22,21057,
-21,21068,
-20,21080,
-19,21091,
-18,21102,
-17,21113,
-16,21126,
