1,17730,
2,17731,
3,17732,
4,17733,
5,17733,
6,17734,
7,17734,
8,17735,
9,17739,
10,17750,
11,17760,
12,17770,
13,17780,
14,17792,
15,17802,
16,17812,
17,17822,
16,17832,
15,17843,
14,17854,
13,17864,
12,17874,
11,17885,
10,17895,
9,17904,
8,17913,
7,17924,
6,17933,
5,17942,
4,17951,
3,17960,
2,17970,
1,17979,
0,17989,
1,17998,
2,18008,
3,18017,
4,18026,
5,18035,
6,18044,
7,18055,
8,18064,
9,18073,
10,18083,
11,18094,
10,18104,
9,18113,
8,18123,
7,18132,
6,18142,
5,18151,
4,18160,
3,18169,
2,18179,
1,18189,
0,18198,
1,18207,
2,18216,
3,18226,
4,18235,
5,18244,
6,18254,
7,18264,
8,18273,
9,18282,
10,18292,
11,18302,
10,18313,
9,18323,
8,18332,
7,18341,
6,18351,
5,18360,
4,18369,
3,18378,
2,18388,
1,18398,
0,18407,
-1,18417,
0,18426,
1,18436,
2,18445,
3,18455,
4,18464,
5,18473,
6,18483,
7,18492,
8,18501,
9,18510,
10,18522,
9,18531,
8,18540,
7,18549,
6,18558,
5,18568,
4,18577,
3,18587,
2,18596,
1,18606,
0,18615,
-1,18625,
-2,18635,
-1,18646,
0,18656,
1,18665,
2,18674,
3,18683,
4,18693,
5,18702,
6,18711,
7,18721,
8,18731,
9,18740,
8,18749,
7,18758,
6,18767,
5,18777,
4,18787,
3,18796,
2,18805,
1,18814,
0,18824,
-1,18834,
-2,18844,
-3,18855,
-2,18866,
-1,18876,
0,18885,
1,18894,
2,18904,
3,18913,
4,18923,
5,18932,
6,18941,
7,18951,
8,18960,
7,18969,
6,18978,
5,18989,
4,18998,
3,19007,
2,19016,
1,19025,
0,19035,
-1,19045,
-2,19056,
-3,19066,
-2,19077,
-1,19087,
0,19096,
1,19105,
2,19116,
3,19125,
4,19134,
5,19143,
6,19152,
7,19162,
8,19171,
7,19181,
6,19190,
5,19200,
4,19209,
3,19218,
2,19227,
1,19236,
0,19246,
-1,19257,
