1,18752,
2,18754,
3,18755,
4,18756,
5,18757,
6,18757,
7,18758,
8,18758,
9,18761,
10,18771,
11,18783,
12,18793,
13,18803,
14,18813,
15,18824,
16,18834,
15,18844,
14,18855,
13,18866,
12,18876,
11,18886,
10,18896,
9,18906,
8,18916,
7,18925,
6,18934,
5,18944,
4,18953,
3,18962,
2,18971,
1,18981,
0,18991,
-1,19001,
0,19010,
1,19019,
2,19028,
3,19038,
4,19048,
5,19057,
6,19066,
7,19076,
8,19085,
9,19094,
10,19104,
9,19115,
8,19124,
7,19133,
6,19142,
5,19151,
4,19161,
3,19170,
4,19179,
3,19189,
2,19198,
1,19208,
2,19217,
3,19226,
4,19235,
5,19245,
6,19255,
7,19264,
8,19273,
9,19282,
10,19293,
11,19303,
12,19314,
11,19324,
10,19335,
9,19344,
8,19353,
7,19362,
6,19372,
5,19382,
4,19391,
3,19400,
2,19409,
1,19419,
2,19428,
3,19437,
4,19447,
5,19457,
6,19466,
7,19475,
8,19484,
9,19493,
10,19504,
11,19515,
10,19525,
9,19534,
8,19544,
7,19553,
6,19562,
5,19571,
4,19581,
3,19591,
2,19600,
1,19609,
0,19618,
-1,19629,
0,19638,
1,19648,
2,19657,
3,19666,
4,19676,
5,19685,
6,19694,
7,19703,
8,19714,
9,19723,
10,19733,
9,19742,
8,19751,
7,19761,
6,19770,
5,19780,
4,19789,
3,19799,
2,19808,
1,19817,
0,19826,
-1,19836,
0,19847,
1,19856,
2,19865,
3,19874,
4,19884,
5,19893,
6,19902,
7,19911,
8,19921,
9,19931,
10,19941,
9,19950,
8,19959,
7,19969,
6,19978,
5,19988,
4,19997,
3,20006,
2,20016,
1,20025,
0,20034,
-1,20044,
0,20055,
1,20064,
2,20073,
3,20082,
4,20091,
5,20101,
6,20110,
7,20120,
8,20129,
9,20139,
10,20149,
9,20158,
8,20167,
7,20176,
6,20187,
5,20196,
4,20205,
3,20214,
2,20224,
1,20233,
0,20242,
-1,20253,
0,20262,
1,20272,
2,20281,
3,20290,
4,20299,
5,20308,
6,20319,
7,20328,
8,20337,
9,20346,
10,20357,
9,20366,
8,20375,
7,20385,
6,20395,
5,20404,
4,20413,
3,20422,
2,20431,
1,20441,
0,20451,
-1,20461,
0,20470,
1,20480,
2,20489,
3,20498,
4,20507,
5,20517,
6,20527,
7,20536,
8,20545,
9,20554,
10,20564,
9,20574,
8,20584,
7,20593,
6,20602,
5,20612,
4,20621,
3,20630,
2,20639,
1,20649,
0,20659,
-1,20669,
0,20678,
1,20687,
2,20697,
3,20706,
4,20716,
5,20725,
6,20734,
7,20744,
8,20753,
9,20762,
10,20772,
9,20783,
8,20792,
7,20801,
6,20810,
5,20819,
4,20829,
3,20838,
2,20848,
1,20857,
0,20867,
-1,20877,
-2,20887,
-1,20897,
0,20907,
1,20917,
2,20926,
3,20935,
4,20944,
5,20954,
6,20963,
7,20972,
8,20982,
9,20992,
8,21001,
7,21010,
6,21019,
5,21028,
4,21038,
3,21048,
2,21057,
1,21066,
0,21075,
-1,21086,
-2,21096,
-1,21106,
0,21116,
1,21126,
2,21135,
3,21144,
4,21153,
5,21163,
6,21172,
7,21182,
8,21191,
9,21200,
8,21210,
7,21219,
6,21228,
5,21237,
4,21248,
3,21257,
2,21266,
1,21275,
0,21284,
-1,21295,
-2,21305,
-1,21316,
0,21325,
1,21335,
2,21344,
3,21353,
4,21362,
5,21371,
6,21382,
7,21391,
8,21400,
9,21409,
8,21419,
7,21428,
6,21437,
5,21447,
4,21456,
